"Date","Week","Month","Year","Location","Rate"
"10/02/2018","39","10","2018","Cincinnati","495.00"
"10/02/2018","39","10","2018","St. Louis","450.00"
"10/02/2018","39","10","2018","Lower Illinois","522.50"
"10/02/2018","39","10","2018","Twin Cities","513.00"
"09/25/2018","38","9","2018","Mid-Mississippi","475.00"
"09/25/2018","38","9","2018","Cairo-Memphis","337.50"
"09/25/2018","38","9","2018","Lower Ohio","465.00"
"09/25/2018","38","9","2018","Cincinnati","465.00"
"09/25/2018","38","9","2018","St. Louis","392.50"
"09/25/2018","38","9","2018","Lower Illinois","482.50"
"09/25/2018","38","9","2018","Twin Cities","488.00"
"09/18/2018","37","9","2018","Twin Cities","538.00"
"09/18/2018","37","9","2018","Cairo-Memphis","450.00"
"09/18/2018","37","9","2018","Lower Ohio","512.50"
"09/18/2018","37","9","2018","Cincinnati","512.50"
"09/18/2018","37","9","2018","St. Louis","432.50"
"09/18/2018","37","9","2018","Lower Illinois","517.50"
"09/18/2018","37","9","2018","Mid-Mississippi","525.00"
"09/11/2018","36","9","2018","Twin Cities","513.00"
"09/11/2018","36","9","2018","Cairo-Memphis","387.50"
"09/11/2018","36","9","2018","Lower Ohio","462.50"
"09/11/2018","36","9","2018","Cincinnati","462.50"
"09/11/2018","36","9","2018","St. Louis","400.00"
"09/11/2018","36","9","2018","Lower Illinois","487.50"
"09/11/2018","36","9","2018","Mid-Mississippi","488.00"
"09/04/2018","35","9","2018","Mid-Mississippi","550.00"
"09/04/2018","35","9","2018","Cairo-Memphis","412.50"
"09/04/2018","35","9","2018","Lower Ohio","525.00"
"09/04/2018","35","9","2018","Cincinnati","525.00"
"09/04/2018","35","9","2018","St. Louis","420.00"
"09/04/2018","35","9","2018","Lower Illinois","537.50"
"09/04/2018","35","9","2018","Twin Cities","575.00"
"08/28/2018","34","8","2018","Mid-Mississippi","603.00"
"08/28/2018","34","8","2018","Cairo-Memphis","445.00"
"08/28/2018","34","8","2018","Lower Ohio","578.33"
"08/28/2018","34","8","2018","Cincinnati","578.33"
"08/28/2018","34","8","2018","St. Louis","451.67"
"08/28/2018","34","8","2018","Lower Illinois","593.33"
"08/28/2018","34","8","2018","Twin Cities","595.00"
"08/21/2018","33","8","2018","Mid-Mississippi","470.00"
"08/21/2018","33","8","2018","Cairo-Memphis","320.00"
"08/21/2018","33","8","2018","Lower Ohio","407.50"
"08/21/2018","33","8","2018","Cincinnati","407.50"
"08/21/2018","33","8","2018","St. Louis","325.00"
"08/21/2018","33","8","2018","Lower Illinois","465.00"
"08/21/2018","33","8","2018","Twin Cities","508.00"
"08/14/2018","32","8","2018","Twin Cities","588.00"
"08/14/2018","32","8","2018","Cairo-Memphis","345.00"
"08/14/2018","32","8","2018","Lower Ohio","412.50"
"08/14/2018","32","8","2018","Cincinnati","412.50"
"08/14/2018","32","8","2018","St. Louis","350.00"
"08/14/2018","32","8","2018","Lower Illinois","525.00"
"08/14/2018","32","8","2018","Mid-Mississippi","525.00"
"08/07/2018","31","8","2018","Twin Cities","650.00"
"08/07/2018","31","8","2018","Cairo-Memphis","350.00"
"08/07/2018","31","8","2018","Lower Ohio","442.50"
"08/07/2018","31","8","2018","Cincinnati","442.50"
"08/07/2018","31","8","2018","St. Louis","400.00"
"08/07/2018","31","8","2018","Lower Illinois","595.00"
"08/07/2018","31","8","2018","Mid-Mississippi","595.00"
"07/31/2018","30","7","2018","Mid-Mississippi","542.00"
"07/31/2018","30","7","2018","Cairo-Memphis","308.33"
"07/31/2018","30","7","2018","Lower Ohio","433.33"
"07/31/2018","30","7","2018","Cincinnati","433.33"
"07/31/2018","30","7","2018","St. Louis","375.00"
"07/31/2018","30","7","2018","Lower Illinois","541.67"
"07/31/2018","30","7","2018","Twin Cities","587.00"
"07/24/2018","29","7","2018","Mid-Mississippi","453.00"
"07/24/2018","29","7","2018","Cairo-Memphis","281.67"
"07/24/2018","29","7","2018","Lower Ohio","388.33"
"07/24/2018","29","7","2018","Cincinnati","388.33"
"07/24/2018","29","7","2018","St. Louis","307.50"
"07/24/2018","29","7","2018","Lower Illinois","445.00"
"07/24/2018","29","7","2018","Twin Cities","492.00"
"07/17/2018","28","7","2018","Twin Cities","463.00"
"07/17/2018","28","7","2018","Cairo-Memphis","280.00"
"07/17/2018","28","7","2018","Lower Ohio","400.00"
"07/17/2018","28","7","2018","Cincinnati","387.50"
"07/17/2018","28","7","2018","St. Louis","306.00"
"07/17/2018","28","7","2018","Lower Illinois","412.50"
"07/17/2018","28","7","2018","Mid-Mississippi","415.00"
"07/10/2018","27","7","2018","Twin Cities","460.00"
"07/10/2018","27","7","2018","Cairo-Memphis","270.50"
"07/10/2018","27","7","2018","Lower Ohio","335.00"
"07/10/2018","27","7","2018","Cincinnati","335.00"
"07/10/2018","27","7","2018","St. Louis","315.00"
"07/10/2018","27","7","2018","Lower Illinois","416.00"
"07/10/2018","27","7","2018","Mid-Mississippi","416.00"
"07/03/2018","26","7","2018","Mid-Mississippi","419.00"
"07/03/2018","26","7","2018","Cairo-Memphis","268.50"
"07/03/2018","26","7","2018","Lower Ohio","341.50"
"07/03/2018","26","7","2018","Cincinnati","341.50"
"07/03/2018","26","7","2018","St. Louis","318.50"
"07/03/2018","26","7","2018","Lower Illinois","419.00"
"07/03/2018","26","7","2018","Twin Cities","465.00"
"06/26/2018","25","6","2018","Mid-Mississippi","455.00"
"06/26/2018","25","6","2018","Cairo-Memphis","291.67"
"06/26/2018","25","6","2018","Lower Ohio","366.67"
"06/26/2018","25","6","2018","Cincinnati","366.67"
"06/26/2018","25","6","2018","St. Louis","338.75"
"06/26/2018","25","6","2018","Lower Illinois","446.67"
"06/26/2018","25","6","2018","Twin Cities","492.00"
"06/19/2018","24","6","2018","Mid-Mississippi","474.00"
"06/19/2018","24","6","2018","Cairo-Memphis","306.25"
"06/19/2018","24","6","2018","Lower Ohio","395.00"
"06/19/2018","24","6","2018","Cincinnati","370.00"
"06/19/2018","24","6","2018","St. Louis","350.00"
"06/19/2018","24","6","2018","Lower Illinois","456.25"
"06/19/2018","24","6","2018","Twin Cities","526.00"
"06/12/2018","23","6","2018","Cincinnati","410.00"
"06/12/2018","23","6","2018","Cairo-Memphis","367.50"
"06/12/2018","23","6","2018","Lower Ohio","410.00"
"06/12/2018","23","6","2018","St. Louis","424.00"
"06/12/2018","23","6","2018","Lower Illinois","567.50"
"06/12/2018","23","6","2018","Mid-Mississippi","573.00"
"06/12/2018","23","6","2018","Twin Cities","593.00"
"06/05/2018","22","6","2018","Twin Cities","575.00"
"06/05/2018","22","6","2018","Cairo-Memphis","375.00"
"06/05/2018","22","6","2018","Lower Ohio","412.50"
"06/05/2018","22","6","2018","Cincinnati","412.50"
"06/05/2018","22","6","2018","St. Louis","437.50"
"06/05/2018","22","6","2018","Lower Illinois","535.00"
"06/05/2018","22","6","2018","Mid-Mississippi","558.00"
"05/29/2018","21","5","2018","Mid-Mississippi","497.00"
"05/29/2018","21","5","2018","Cairo-Memphis","291.67"
"05/29/2018","21","5","2018","Lower Ohio","345.00"
"05/29/2018","21","5","2018","Cincinnati","345.00"
"05/29/2018","21","5","2018","St. Louis","343.33"
"05/29/2018","21","5","2018","Lower Illinois","490.00"
"05/29/2018","21","5","2018","Twin Cities","533.00"
"05/22/2018","20","5","2018","Mid-Mississippi","486.00"
"05/22/2018","20","5","2018","Cairo-Memphis","288.00"
"05/22/2018","20","5","2018","Lower Ohio","323.00"
"05/22/2018","20","5","2018","Cincinnati","318.00"
"05/22/2018","20","5","2018","St. Louis","332.00"
"05/22/2018","20","5","2018","Lower Illinois","482.00"
"05/22/2018","20","5","2018","Twin Cities","502.00"
"05/15/2018","19","5","2018","Twin Cities","513.00"
"05/15/2018","19","5","2018","Cairo-Memphis","287.50"
"05/15/2018","19","5","2018","Lower Ohio","350.00"
"05/15/2018","19","5","2018","Cincinnati","350.00"
"05/15/2018","19","5","2018","St. Louis","337.50"
"05/15/2018","19","5","2018","Lower Illinois","475.00"
"05/15/2018","19","5","2018","Mid-Mississippi","475.00"
"05/08/2018","18","5","2018","Twin Cities",
"05/08/2018","18","5","2018","Cairo-Memphis","307.50"
"05/08/2018","18","5","2018","Lower Ohio","330.00"
"05/08/2018","18","5","2018","Cincinnati","330.00"
"05/08/2018","18","5","2018","St. Louis","350.00"
"05/08/2018","18","5","2018","Lower Illinois","462.50"
"05/08/2018","18","5","2018","Mid-Mississippi",
"05/01/2018","17","5","2018","Mid-Mississippi","438.00"
"05/01/2018","17","5","2018","Cairo-Memphis","337.50"
"05/01/2018","17","5","2018","Lower Ohio","391.67"
"05/01/2018","17","5","2018","Cincinnati","391.67"
"05/01/2018","17","5","2018","St. Louis","350.00"
"05/01/2018","17","5","2018","Lower Illinois","437.50"
"05/01/2018","17","5","2018","Twin Cities",
"04/24/2018","16","4","2018","Mid-Mississippi","530.00"
"04/24/2018","16","4","2018","Cairo-Memphis","375.00"
"04/24/2018","16","4","2018","Lower Ohio","475.00"
"04/24/2018","16","4","2018","Cincinnati","475.00"
"04/24/2018","16","4","2018","St. Louis","420.00"
"04/24/2018","16","4","2018","Lower Illinois","530.00"
"04/24/2018","16","4","2018","Twin Cities","600.00"
"04/17/2018","15","4","2018","Lower Illinois","645.00"
"04/17/2018","15","4","2018","Cairo-Memphis","473.33"
"04/17/2018","15","4","2018","Lower Ohio","583.33"
"04/17/2018","15","4","2018","Twin Cities","675.00"
"04/17/2018","15","4","2018","Cincinnati","583.33"
"04/17/2018","15","4","2018","St. Louis","533.33"
"04/17/2018","15","4","2018","Mid-Mississippi","658.00"
"04/10/2018","14","4","2018","Twin Cities","583.00"
"04/10/2018","14","4","2018","Cairo-Memphis","458.33"
"04/10/2018","14","4","2018","Lower Ohio","558.33"
"04/10/2018","14","4","2018","Cincinnati","533.33"
"04/10/2018","14","4","2018","St. Louis","491.67"
"04/10/2018","14","4","2018","Lower Illinois","591.67"
"04/10/2018","14","4","2018","Mid-Mississippi","583.00"
"04/03/2018","13","4","2018","Twin Cities",
"04/03/2018","13","4","2018","Cairo-Memphis","403.33"
"04/03/2018","13","4","2018","Lower Ohio","525.00"
"04/03/2018","13","4","2018","Cincinnati","525.00"
"04/03/2018","13","4","2018","St. Louis","495.00"
"04/03/2018","13","4","2018","Lower Illinois","558.33"
"04/03/2018","13","4","2018","Mid-Mississippi","575.00"
"03/27/2018","12","3","2018","Mid-Mississippi","485.00"
"03/27/2018","12","3","2018","Cairo-Memphis","387.50"
"03/27/2018","12","3","2018","Lower Ohio","512.50"
"03/27/2018","12","3","2018","Cincinnati","512.50"
"03/27/2018","12","3","2018","St. Louis","385.00"
"03/27/2018","12","3","2018","Lower Illinois","487.50"
"03/27/2018","12","3","2018","Twin Cities",
"03/20/2018","11","3","2018","Mid-Mississippi","463.00"
"03/20/2018","11","3","2018","Cairo-Memphis","332.50"
"03/20/2018","11","3","2018","Lower Ohio","437.50"
"03/20/2018","11","3","2018","Cincinnati","437.50"
"03/20/2018","11","3","2018","St. Louis","350.00"
"03/20/2018","11","3","2018","Lower Illinois","475.00"
"03/20/2018","11","3","2018","Twin Cities",
"03/13/2018","10","3","2018","Twin Cities",
"03/13/2018","10","3","2018","Cairo-Memphis","395.00"
"03/13/2018","10","3","2018","Lower Ohio","487.50"
"03/13/2018","10","3","2018","Cincinnati","487.50"
"03/13/2018","10","3","2018","St. Louis","458.33"
"03/13/2018","10","3","2018","Lower Illinois","570.00"
"03/13/2018","10","3","2018","Mid-Mississippi","583.00"
"03/06/2018","9","3","2018","Twin Cities",
"03/06/2018","9","3","2018","Cairo-Memphis","327.33"
"03/06/2018","9","3","2018","Lower Ohio",
"03/06/2018","9","3","2018","Cincinnati",
"03/06/2018","9","3","2018","St. Louis","389.00"
"03/06/2018","9","3","2018","Lower Illinois","474.33"
"03/06/2018","9","3","2018","Mid-Mississippi","497.00"
"02/27/2018","8","2","2018","Mid-Mississippi",
"02/27/2018","8","2","2018","Cairo-Memphis","244.00"
"02/27/2018","8","2","2018","Lower Ohio",
"02/27/2018","8","2","2018","Cincinnati",
"02/27/2018","8","2","2018","St. Louis","296.50"
"02/27/2018","8","2","2018","Lower Illinois","390.00"
"02/27/2018","8","2","2018","Twin Cities",
"02/20/2018","7","2","2018","Mid-Mississippi",
"02/20/2018","7","2","2018","Cairo-Memphis","220.00"
"02/20/2018","7","2","2018","Lower Ohio","325.00"
"02/20/2018","7","2","2018","Cincinnati","325.00"
"02/20/2018","7","2","2018","St. Louis","292.50"
"02/20/2018","7","2","2018","Lower Illinois","380.00"
"02/20/2018","7","2","2018","Twin Cities",
"02/13/2018","6","2","2018","Mid-Mississippi",
"02/13/2018","6","2","2018","Cairo-Memphis","218.75"
"02/13/2018","6","2","2018","Lower Ohio","302.50"
"02/13/2018","6","2","2018","Cincinnati","302.50"
"02/13/2018","6","2","2018","St. Louis","272.50"
"02/13/2018","6","2","2018","Lower Illinois","373.33"
"02/13/2018","6","2","2018","Twin Cities",
"02/06/2018","5","2","2018","Cincinnati","337.50"
"02/06/2018","5","2","2018","Cairo-Memphis","215.00"
"02/06/2018","5","2","2018","Lower Ohio","337.50"
"02/06/2018","5","2","2018","St. Louis","277.50"
"02/06/2018","5","2","2018","Lower Illinois","362.50"
"02/06/2018","5","2","2018","Mid-Mississippi",
"02/06/2018","5","2","2018","Twin Cities",
"01/30/2018","4","1","2018","Twin Cities",
"01/30/2018","4","1","2018","Cairo-Memphis","210.00"
"01/30/2018","4","1","2018","Lower Ohio","307.50"
"01/30/2018","4","1","2018","Cincinnati","307.50"
"01/30/2018","4","1","2018","St. Louis","287.50"
"01/30/2018","4","1","2018","Lower Illinois","357.50"
"01/30/2018","4","1","2018","Mid-Mississippi",
"01/23/2018","3","1","2018","Mid-Mississippi",
"01/23/2018","3","1","2018","Cairo-Memphis","185.00"
"01/23/2018","3","1","2018","Lower Ohio","265.00"
"01/23/2018","3","1","2018","Cincinnati","265.00"
"01/23/2018","3","1","2018","St. Louis","266.25"
"01/23/2018","3","1","2018","Lower Illinois","328.75"
"01/23/2018","3","1","2018","Twin Cities",
"01/16/2018","2","1","2018","Mid-Mississippi",
"01/16/2018","2","1","2018","Cairo-Memphis","195.00"
"01/16/2018","2","1","2018","Lower Ohio","320.00"
"01/16/2018","2","1","2018","Cincinnati","320.00"
"01/16/2018","2","1","2018","St. Louis","277.50"
"01/16/2018","2","1","2018","Lower Illinois","400.00"
"01/16/2018","2","1","2018","Twin Cities",
"01/09/2018","1","1","2018","Twin Cities",
"01/09/2018","1","1","2018","Cairo-Memphis","188.33"
"01/09/2018","1","1","2018","Lower Ohio","286.67"
"01/09/2018","1","1","2018","Cincinnati","286.67"
"01/09/2018","1","1","2018","St. Louis","275.00"
"01/09/2018","1","1","2018","Lower Illinois","391.67"
"01/09/2018","1","1","2018","Mid-Mississippi",
"01/02/2018","52","1","2018","Twin Cities",
"01/02/2018","52","1","2018","Cairo-Memphis","185.00"
"01/02/2018","52","1","2018","Lower Ohio","262.50"
"01/02/2018","52","1","2018","Cincinnati","262.50"
"01/02/2018","52","1","2018","St. Louis","242.50"
"01/02/2018","52","1","2018","Lower Illinois","337.50"
"01/02/2018","52","1","2018","Mid-Mississippi",
"12/26/2017","51","12","2017","Mid-Mississippi",
"12/26/2017","51","12","2017","Cairo-Memphis","192.50"
"12/26/2017","51","12","2017","Lower Ohio","265.50"
"12/26/2017","51","12","2017","Cincinnati","265.50"
"12/26/2017","51","12","2017","St. Louis","222.50"
"12/26/2017","51","12","2017","Lower Illinois","292.50"
"12/26/2017","51","12","2017","Twin Cities",
"12/19/2017","50","12","2017","Mid-Mississippi",
"12/19/2017","50","12","2017","Cairo-Memphis","183.33"
"12/19/2017","50","12","2017","Lower Ohio","269.00"
"12/19/2017","50","12","2017","Cincinnati","269.00"
"12/19/2017","50","12","2017","St. Louis","221.67"
"12/19/2017","50","12","2017","Lower Illinois","278.33"
"12/19/2017","50","12","2017","Twin Cities",
"12/12/2017","49","12","2017","Lower Illinois","277.50"
"12/12/2017","49","12","2017","Cairo-Memphis","175.00"
"12/12/2017","49","12","2017","Lower Ohio","300.00"
"12/12/2017","49","12","2017","Twin Cities",
"12/12/2017","49","12","2017","Cincinnati","300.00"
"12/12/2017","49","12","2017","St. Louis","207.50"
"12/12/2017","49","12","2017","Mid-Mississippi",
"12/05/2017","48","12","2017","Cincinnati","267.50"
"12/05/2017","48","12","2017","Cairo-Memphis","172.50"
"12/05/2017","48","12","2017","Lower Ohio","267.50"
"12/05/2017","48","12","2017","St. Louis","195.00"
"12/05/2017","48","12","2017","Lower Illinois","285.00"
"12/05/2017","48","12","2017","Mid-Mississippi",
"12/05/2017","48","12","2017","Twin Cities",
"11/28/2017","47","11","2017","Twin Cities",
"11/28/2017","47","11","2017","Cairo-Memphis","181.67"
"11/28/2017","47","11","2017","Lower Ohio","383.33"
"11/28/2017","47","11","2017","Cincinnati","433.33"
"11/28/2017","47","11","2017","St. Louis","203.33"
"11/28/2017","47","11","2017","Lower Illinois","300.00"
"11/28/2017","47","11","2017","Mid-Mississippi","303.00"
"11/21/2017","46","11","2017","Mid-Mississippi","323.00"
"11/21/2017","46","11","2017","Cairo-Memphis","205.00"
"11/21/2017","46","11","2017","Lower Ohio","332.50"
"11/21/2017","46","11","2017","Cincinnati","332.50"
"11/21/2017","46","11","2017","St. Louis","215.00"
"11/21/2017","46","11","2017","Lower Illinois","312.50"
"11/21/2017","46","11","2017","Twin Cities","395.00"
"11/14/2017","45","11","2017","Mid-Mississippi","368.00"
"11/14/2017","45","11","2017","Cairo-Memphis","235.00"
"11/14/2017","45","11","2017","Lower Ohio","470.00"
"11/14/2017","45","11","2017","Cincinnati","470.00"
"11/14/2017","45","11","2017","St. Louis","255.00"
"11/14/2017","45","11","2017","Lower Illinois","380.00"
"11/14/2017","45","11","2017","Twin Cities","408.00"
"11/07/2017","44","11","2017","Twin Cities","420.00"
"11/07/2017","44","11","2017","Cairo-Memphis","260.00"
"11/07/2017","44","11","2017","Lower Ohio","427.50"
"11/07/2017","44","11","2017","Cincinnati","427.50"
"11/07/2017","44","11","2017","St. Louis","287.50"
"11/07/2017","44","11","2017","Lower Illinois","400.00"
"11/07/2017","44","11","2017","Mid-Mississippi","395.00"
"10/31/2017","43","10","2017","Twin Cities","425.00"
"10/31/2017","43","10","2017","Cairo-Memphis","300.00"
"10/31/2017","43","10","2017","Lower Ohio","400.00"
"10/31/2017","43","10","2017","Cincinnati","400.00"
"10/31/2017","43","10","2017","St. Louis","337.50"
"10/31/2017","43","10","2017","Lower Illinois","442.50"
"10/31/2017","43","10","2017","Mid-Mississippi","420.00"
"10/24/2017","42","10","2017","Mid-Mississippi","425.00"
"10/24/2017","42","10","2017","Cairo-Memphis","300.00"
"10/24/2017","42","10","2017","Lower Ohio","562.50"
"10/24/2017","42","10","2017","Cincinnati","562.50"
"10/24/2017","42","10","2017","St. Louis","320.00"
"10/24/2017","42","10","2017","Lower Illinois","400.00"
"10/24/2017","42","10","2017","Twin Cities","458.00"
"10/17/2017","41","10","2017","Mid-Mississippi","388.00"
"10/17/2017","41","10","2017","Cairo-Memphis","280.00"
"10/17/2017","41","10","2017","Lower Ohio","475.00"
"10/17/2017","41","10","2017","Cincinnati","475.00"
"10/17/2017","41","10","2017","St. Louis","330.00"
"10/17/2017","41","10","2017","Lower Illinois","425.00"
"10/17/2017","41","10","2017","Twin Cities","425.00"
"10/10/2017","40","10","2017","Mid-Mississippi","413.00"
"10/10/2017","40","10","2017","Cairo-Memphis","375.00"
"10/10/2017","40","10","2017","Lower Ohio","425.00"
"10/10/2017","40","10","2017","Cincinnati","425.00"
"10/10/2017","40","10","2017","St. Louis","362.50"
"10/10/2017","40","10","2017","Lower Illinois","412.50"
